04-30-2025,Squats,25,5,8,125.0,8,45
04-30-2025,Deadlifts,30,5,10,300.0,9,50
04-30-2025,Leg Press,15,5,12,365.0,6,15
04-30-2025,Leg Extensions,15,5,10,165.0,6,15
04-29-2025,Bicep Curl,10,5,8,30.0,6,10
04-29-2025,Chest Press,10,5,8,75.0,7,20
04-29-2025,Shoulder Press,15,5,7,35.0,10,10
